1729542432,21,542
1729559698,36,541
1729579698,40,571
1729599698,49,557
1729619698,36,588
1729639698,31,633
1729659698,67,565
1729679698,37,578
1729699698,32,629
1729719698,52,573
1729739698,43,585
1729759698,30,647
1729779698,49,577
1729799698,19,585
1729819698,33,586
1729839698,52,576
1729859698,49,575
1729879698,33,585
1729899698,56,572
1729919698,31,594
1729939698,35,588
1729959698,56,579
1729979698,59,570
1729999698,33,574
1730019698,58,585
1730039698,46,561
1730059698,37,589
1730079698,60,587
1730099698,41,559
1730119698,30,594
1730139698,59,601
1730159698,45,615
1730179698,40,595
1730199698,146,618
1730219698,49,572
1730239698,26,600
1730259698,79,616
1730279698,46,598
1730299698,31,610
1730319698,56,679
1730339698,52,597
1730359698,53,619
1730379698,35,623
1730399698,72,596
1730419698,31,601
1730439698,31,625
1730459698,64,610
1730479698,40,566
1730499698,38,618
1730519698,67,624
1730539698,46,579
1730559698,38,595
1730579698,95,638
1730599698,44,582
1730619698,36,613
1730639698,97,633
1730659698,47,584
1730679698,32,596
1730699698,34,672
1730719698,52,602
1730739698,30,602
1730759698,29,671
1730779698,52,585
1730799698,36,593
1730819698,33,617
1730839698,59,598
1730859698,29,596
1730879698,44,615
1730899698,57,611
1730919698,43,575
1730939698,35,616
1730959698,71,619
1730979698,35,583
1730999698,27,616
1731019698,58,624
1731039698,44,586
1731059698,32,619
1731079698,123,629
1731099698,44,597
1731119698,36,618
1731139698,31,689
1731159698,50,601
1731179698,32,635
1731199698,31,661
1731219698,55,598
1731239698,37,613
1731259698,35,623
1731279698,53,605
1731299698,30,597
1731319698,31,619
1731339698,60,608
1731359698,37,588
1731379698,27,619
1731399698,60,612
1731419698,41,584
1731439698,35,617
1731459698,34,626
1731479698,37,573
1731499698,31,615
1731519698,25,648
1731539698,38,599
1731559698,30,614
1731579698,37,644
1731599698,46,602
1731619698,36,638
1731639698,29,619
1731659698,64,613
1731679698,51,584
1731699698,33,623
1731719698,56,618
1731739698,37,572
1731759698,30,610
1731779698,59,629
1731799698,46,576
1731819698,32,604
1731839698,108,638
1731859698,52,572
1731879698,41,595
1731899698,35,640
1731919698,44,586
1731939698,39,593
1731959698,26,624
1731979698,55,575
1731999698,39,586
1732019698,32,611
1732039698,59,600
1732059698,37,564
1732079698,30,598
1732099698,62,599
1732119698,51,554
1732139698,38,585
1732159698,50,590
1732179698,39,546
1732199698,30,579
1732219698,77,617
1732239698,53,546
1732259698,27,578
1732279698,37,639
1732299698,60,573
1732319698,32,570
1732339698,30,583
1732359698,45,565
1732379698,29,568
1732399698,32,568
1732419698,63,568
1732439698,44,544
1732459698,8,574
1732479698,55,569
1732499698,40,525
1732519698,36,566
1732539698,67,569
1732559698,39,532
1732579698,26,560
1732599698,113,577
1732619698,49,537
1732639698,34,552
1732659698,32,591
1732679698,46,528
1732699698,43,540
1732719698,50,544
1732739698,51,533
1732759698,36,528
1732779698,44,523
1732799698,101,543
1732819698,43,517
1732839698,36,544
1732859698,53,560
1732879698,48,495
1732899698,31,539
1732919698,72,561
1732939698,48,528
1732959698,32,533
1732979698,32,572
1732999698,52,514
1733019698,41,508
1733039698,35,512
1733059698,95,504
1733079698,34,453
1733099698,30,491
1733119698,56,500
1733139698,41,458
1733159698,37,474
1733179698,56,485
1733199698,46,439
1733219698,32,457
1733239698,35,518
1733259698,55,446
1733279698,40,474
1733299698,30,454
1733319698,61,469
1733339698,39,416
1733359698,29,445
1733379698,88,472
1733399698,48,432
1733419698,83,441
1733439698,32,465
1733459698,50,441
1733479698,61,424
1733499698,33,450
1733519698,56,453
1733539698,47,423
1733559698,36,444
1733579698,47,506
1733599698,73,447
1733619698,39,452
1733639698,36,462
1733659698,59,455
1733679698,48,415
1733699698,32,467
1733719698,87,484
1733739698,42,477
1733759698,35,504
1733779698,40,542
1733799698,52,488
1733819698,29,495
1733839698,31,528
1733859698,105,534
1733879698,50,484
1733899698,30,541
1733919698,80,564
1733939698,45,527
1733959698,47,548
1733979698,29,552
1733999698,66,544
1734019698,44,519
1734039698,33,550
1734059698,32,573
1734079698,43,538
1734099698,26,532
1734119698,17,543
1734139698,70,579
1734159698,43,532
1734179698,36,570
1734199698,60,571
1734219698,33,544
1734239698,47,536
1734259698,28,541
1734279698,88,565
1734299698,40,521
1734319698,34,562
1734339698,76,573
1734359698,60,536
1734379698,17,557
1734399698,47,544
1734419698,67,575
1734439698,35,535
1734459698,32,571
1734479698,106,599
1734499698,43,566
1734519698,41,587
1734539698,29,593
1734559698,65,591
1734579698,18,565
1734599698,34,595
1734619698,77,621
1734639698,46,562
1734659698,27,593
1734679698,37,585
1734699698,55,597
1734719698,38,561
1734739698,29,594
1734759698,52,612
1734779698,44,562
1734799698,27,590
1734819698,28,593
1734839698,56,595
1734859698,37,558
1734879698,35,602
1734899698,43,608
1734919698,58,599
1734939698,29,572
1734959698,31,572
1734979698,63,579
1734999698,40,521
1735019698,65,544
1735039698,33,603
1735059698,49,558
1735079698,67,563
1735099698,30,579
1735119698,89,581
1735139698,46,545
1735159698,34,577
1735179698,33,641
1735199698,87,581
1735219698,36,566
1735239698,33,580
1735259698,68,592
1735279698,51,566
1735299698,11,576
1735319698,37,591
1735339698,57,577
1735359698,43,543
1735379698,37,598
1735399698,23,602
1735419698,53,566
1735439698,45,577
1735459698,32,581
1735479698,45,579
1735499698,39,548
1735519698,32,582
1735539698,35,632
1735559698,64,517
1735579698,62,562
1735599698,40,584
1735619698,72,583
1735639698,43,546
1735659698,11,579
1735679698,37,607
1735699698,52,563
1735719698,44,562
1735739698,30,582
1735759698,104,590
1735779698,51,560
1735799698,27,582
1735819698,33,583
1735839698,50,576
1735859698,41,548
1735879698,22,595
1735899698,94,612
1735919698,38,561
1735939698,44,578
1735959698,36,588
1735979698,73,580
1735999698,36,561
1736019698,23,592
1736039698,29,624
1736059698,54,570
1736079698,31,570
1736099698,33,591
1736119698,74,596
1736139698,41,557
1736159698,34,587
1736179698,39,629
1736199698,38,576
1736219698,41,575
1736239698,31,591
1736259698,58,595
1736279698,51,538
1736299698,30,575
1736319698,37,637
1736339698,55,580
1736359698,41,550
1736379698,49,594
1736399698,24,608
1736419698,45,563
1736439698,25,584
1736459698,31,576
1736479698,60,595
1736499698,39,538
1736519698,35,586
1736539698,88,619
1736559698,49,569
1736579698,28,576
1736599698,37,590
1736619698,62,590
1736639698,37,553
1736659698,41,590
1736679698,34,606
1736699698,51,570
1736719698,33,579
1736739698,31,592
1736759698,66,588
1736779698,42,557
1736799698,19,613
1736819698,35,629
1736839698,49,562
1736859698,29,575
1736879698,34,607
1736899698,57,591
1736919698,39,554
1736939698,37,589
1736959698,35,644
1736979698,52,570
1736999698,21,569
1737019698,31,586
1737039698,59,588
1737059698,99,551
1737079698,34,576
1737099698,30,629
1737119698,54,562
1737139698,54,573
1737159698,31,585
1737179698,32,605
1737199698,44,557
1737219698,37,575
1737239698,30,581
1737259698,56,579
1737279698,42,550
1737299698,30,580
1737319698,94,617
1737339698,45,569
1737359698,28,576
1737379698,39,588
1737399698,50,589
1737419698,43,553
1737439698,33,582
1737459698,35,649
1737479698,58,565
1737499698,41,570
1737519698,42,592
1737539698,77,586
1737559698,42,556
1737579698,35,582
1737599698,31,619
1737619698,58,562
1737639698,32,568
1737659698,42,586
1737679698,48,600
1737699698,43,553
1737719698,35,584
1737739698,37,626
1737759698,56,573
1737779698,36,540
1737799698,35,582
1737819698,127,598
1737839698,46,557
1737859698,23,573
1737879698,22,580
1737899698,61,574
1737919698,29,596
1737939698,34,580
1737959698,19,605
1737979698,61,564
1737999698,44,585
1738019698,35,576
1738039698,74,585
1738059698,52,547
1738079698,32,582
1738099698,33,597
1738119698,43,563
1738139698,34,560
1738159698,34,581
1738179698,54,591
1738199698,46,551
1738219698,32,578
1738239698,33,626
1738259698,44,593
1738279698,30,546
1738299698,32,578
1738319698,50,595
1738339698,44,558
1738359698,26,571
1738379698,24,577
1738399698,57,583
1738419698,40,540
1738439698,33,574
1738459698,37,630
1738479698,49,578
1738499698,38,559
1738519698,54,527
1738539698,109,585
1738559698,44,555
1738579698,32,565
1738599698,31,585
1738619698,58,576
1738639698,37,547
1738659698,35,576
1738679698,45,603
1738699698,50,574
1738719698,37,565
1738739698,34,583
1738759698,57,583
1738779698,62,549
1738799698,17,579
1738819698,28,599
1738839698,47,556
1738859698,32,578
1738879698,24,578
1738899698,51,566
1738919698,41,560
1738939698,32,582
1738959698,76,591
1738979698,46,551
1738999698,31,579
1739019698,32,616
1739039698,57,569
1739059698,38,594
1739079698,36,583
1739099698,53,596
1739119698,39,549
1739139698,33,577
1739159698,35,608
1739179698,43,570
1739199698,42,537
1739219698,34,587
1739239698,35,600
1739259698,43,554
1739279698,28,566
1739299698,34,579
1739319698,62,578
1739339698,43,542
1739359698,29,581
1739379698,42,631
1739399698,52,562
1739419698,45,565
1739439698,36,582
1739459698,70,579
1739479698,54,551
1739499698,31,581
1739519698,33,638
1739539698,40,566
1739559698,20,568
1739579698,33,576
1739599698,57,576
1739619698,42,549
1739639698,29,572
1739659698,80,593
1739679698,55,561
1739699698,18,558
1739719698,37,580
1739739698,64,581
1739759698,38,546
1739779698,35,571
1739799698,196,596
1739819698,50,559
1739839698,29,573
1739859698,33,574
1739879698,61,570
1739899698,37,543
1739919698,31,581
1739939698,29,597
1739959698,46,570
1739979698,25,571
1739999698,37,571
1740019698,55,582
1740039698,49,553
1740059698,35,575
1740079698,95,599
1740099698,43,552
1740119698,28,596
1740139698,31,579
1740159698,61,570
1740179698,36,526
1740199698,34,570
1740219698,41,605
1740239698,46,556
1740259698,45,575
1740279698,32,573
1740299698,26,577
1740319698,41,541
1740339698,34,575
1740359698,34,609
1740379698,42,578
1740399698,44,564
1740419698,32,577
1740439698,58,588
1740459698,49,548
1740479698,33,565
1740499698,32,625
1740519698,54,563
1740539698,37,549
1740559698,18,603
1740579698,31,592
1740599698,46,544
1740619698,32,575
1740639698,31,631
1740659698,58,567
1740679698,27,542
1740699698,31,578
1740719698,93,597
1740739698,45,558
1740759698,41,570
1740779698,43,561
1740799698,60,573
1740819698,41,542
1740839698,34,576
1740859698,98,604
1740879698,49,545
1740899698,43,566
1740919698,68,576
1740939698,70,576
1740959698,43,548
1740979698,34,567
1740999698,33,626
1741019698,49,561
1741039698,21,565
1741059698,33,582
1741079698,46,592
1741099698,16,544
1741119698,34,580
1741139698,33,613
1741159698,46,562
1741179698,45,559
1741199698,30,581
1741219698,68,580
1741239698,42,536
1741259698,31,573
1741279698,19,618
1741299698,48,569
1741319698,36,547
1741339698,38,583
1741359698,66,581
1741379698,40,559
1741399698,23,569
1741419698,31,575
1741439698,56,572
1741459698,49,554
1741479698,34,567
1741499698,26,605
1741519698,46,550
1741539698,24,568
1741559698,32,569
1741579698,70,575
1741599698,30,540
1741619698,32,575
1741639698,24,616
1741659698,55,557
1741679698,36,561
1741699698,37,572
1741719698,68,579
1741739698,40,537
1741759698,39,571
1741779698,17,613
1741799698,57,554
1741819698,69,533
1741839698,33,566
1741859698,33,580
1741879698,61,541
1741899698,37,560
1741919698,36,573
1741939698,60,571
1741959698,41,533
1741979698,31,575
1741999698,116,564
1742019698,48,546
1742039698,28,561
1742059698,34,572
1742079698,79,562
1742099698,42,518
1742119698,33,565
1742139698,27,585
1742159698,46,549
1742179698,9,556
1742199698,32,576
1742219698,58,584
1742239698,43,545
1742259698,36,580
1742279698,49,572
1742299698,52,562
1742319698,39,536
1742339698,33,576
1742359698,81,570
1742379698,53,548
1742399698,35,566
1742419698,33,573
1742439698,59,568
1742459698,37,531
1742479698,39,577
1742499698,111,599
1742519698,53,558
1742539698,46,561
1742559698,30,573
1742579698,58,577
1742599698,38,542
1742619698,35,563
1742639698,35,598
1742659698,54,561
1742679698,30,552
1742699698,32,574
1742719698,57,598
1742739698,45,546
1742759698,35,572
1742779698,30,627
1742799698,51,591
1742819698,44,544
1742839698,34,577
1742859698,108,599
1742879698,68,547
1742899698,39,568
1742919698,35,577
1742939698,63,572
1742959698,40,535
1742979698,33,575
1742999698,21,596
1743019698,49,556
1743039698,31,572
1743059698,33,580
1743079698,67,590
1743099698,36,541
1743119698,33,575
1743139698,32,640
1743159698,50,551
1743179698,64,557
1743199698,31,574
1743219698,59,576
1743239698,37,542
1743259698,30,571
1743279698,26,622
1743299698,54,561
1743319698,39,550
1743339698,30,571
1743359698,80,561
1743379698,32,542
1743399698,32,566
1743419698,34,626
1743439698,50,556
1743459698,35,551
1743479698,39,548
1743499698,77,581
1743519698,46,535
1743539698,28,566
1743559698,30,561
1743579698,41,561
1743599698,44,522
1743619698,18,575
1743639698,59,577
1743659698,47,542
1743679698,18,552
1743699698,32,567
1743719698,58,558
1743739698,39,518
1743759698,34,566
1743779698,97,579
1743799698,50,546
1743819698,23,559
1743839698,35,560
1743859698,58,562
1743879698,56,517
1743899698,32,562
1743919698,113,599
1743939698,42,539
1743959698,23,548
1743979698,32,561
1743999698,65,565
1744019698,46,530
1744039698,36,561
1744059698,71,576
1744079698,41,546
1744099698,39,553
1744119698,31,570
1744139698,57,568
1744159698,23,532
1744179698,34,568
1744199698,36,595
1744219698,56,555
1744239698,44,557
1744259698,32,569
1744279698,90,575
1744299698,38,539
1744319698,32,565
1744339698,36,603
1744359698,56,563
1744379698,33,547
1744399698,29,576
1744419698,47,546
1744439698,41,541
1744459698,36,565
1744479698,24,555
1744499698,57,561
1744519698,39,542
1744539698,30,574
1744559698,95,585
1744579698,50,526
1744599698,46,592
1744619698,34,568
1744639698,53,561
1744659698,35,532
1744679698,33,577
1744699698,32,585
1744719698,48,554
1744739698,28,561
1744759698,24,568
1744779698,51,565
1744799698,45,529
1744819698,32,569
1744839698,38,586
1744859698,57,552
1744879698,29,553
1744899698,32,564
1744919698,63,572
1744939698,37,541
1744959698,38,574
1744979698,35,619
1744999698,45,552
1745019698,45,547
1745039698,40,562
1745059698,60,582
1745079698,39,538
1745099698,36,568
1745119698,31,593
1745139698,46,554
1745159698,33,555
1745179698,40,581
1745199698,46,588
1745219698,47,529
1745239698,29,572
1745259698,33,631
1745279698,58,560
1745299698,31,537
1745319698,72,564
1745339698,145,587
1745359698,47,548
1745379698,27,571
1745399698,35,599
1745419698,61,567
1745439698,37,532
1745459698,32,577
1745479698,132,603
1745499698,29,531
1745519698,31,574
1745539698,37,575
1745559698,62,577
1745579698,49,523
1745599698,34,577
1745619698,38,601
1745639698,51,555
1745659698,23,554
1745679698,45,572
1745699698,67,579
1745719698,38,543
1745739698,28,565
1745759698,30,633
1745779698,64,557
1745799698,31,554
1745819698,33,578
1745839698,69,585
1745859698,52,553
1745879698,23,569
1745899698,33,578
1745919698,61,572
1745939698,43,536
1745959698,35,576
1745979698,95,596
1745999698,44,563
1746019698,31,571
1746039698,29,578
1746059698,60,597
1746079698,33,533
1746099698,33,576
1746119698,130,594
1746139698,39,551
1746159698,41,569
1746179698,23,564
1746199698,57,568
1746219698,41,526
1746239698,30,575
1746259698,30,639
1746279698,58,557
1746299698,38,553
1746319698,38,570
1746339698,75,584
1746359698,43,540
1746379698,18,565
1746399698,31,601
1746419698,60,562
1746439698,52,561
1746459698,32,581
1746479698,86,581
1746499698,42,539
1746519698,32,577
1746539698,35,623
1746559698,56,567
1746579698,41,555
1746599698,33,579
1746619698,37,586
1746639698,49,555
1746659698,36,572
1746679698,35,618
1746699698,52,581
1746719698,32,562
1746739698,35,576
1746759698,94,591
1746779698,45,548
1746799698,33,574
1746819698,32,633
1746839698,56,572
1746859698,38,537
1746879698,17,585
1746899698,114,604
1746919698,45,562
1746939698,31,575
1746959698,28,561
1746979698,71,580
1746999698,39,533
1747019698,33,586
1747039698,33,608
1747059698,48,576
1747079698,34,577
1747099698,32,581
1747119698,71,591
1747139698,39,547
1747159698,33,584
1747179698,32,634
1747199698,57,574
1747219698,38,560
1747239698,33,579
1747259698,46,595
1747279698,62,580
1747299698,31,572
1747319698,39,579
1747339698,58,583
1747359698,47,545
1747379698,33,577
1747399698,54,586
1747419698,43,561
1747439698,34,568
1747459698,33,575
1747479698,62,587
1747499698,42,548
1747519698,37,575
1747539698,34,611
1747559698,56,567
1747579698,36,571
1747599698,33,581
1747619698,54,587
1747639698,54,548
1747659698,27,574
1747679698,49,569
1747699698,57,573
1747719698,41,540
1747739698,30,577
1747759698,123,596
1747779698,33,583
1747799698,34,570
1747819698,35,582
1747839698,65,578
1747859698,40,538
1747879698,41,583
1747899698,98,611
1747919698,17,559
1747939698,25,569
1747959698,36,581
1747979698,64,574
1747999698,45,572
1748019698,35,576
1748039698,33,628
1748059698,53,564
1748079698,26,553
1748099698,29,577
1748119698,90,599
1748139698,48,548
1748159698,27,566
1748179698,30,569
1748199698,64,580
1748219698,35,544
1748239698,34,574
1748259698,51,605
1748279698,49,560
1748299698,33,571
1748319698,38,614
1748339698,48,556
1748359698,49,567
1748379698,45,586
1748399698,64,573
1748419698,40,549
1748439698,35,575
1748459698,25,593
1748479698,79,556
1748499698,39,556
1748519698,49,600
1748539698,83,582
1748559698,46,530
1748579698,39,556
1748599698,33,544
1748619698,73,529
1748639698,47,495
1748659698,37,478
1748679698,36,483
1748699698,35,488
1748719698,52,484
1748739698,28,466
1748759698,31,433
1748779698,97,485
1748799698,53,426
1748819698,43,433
1748839698,36,428
1748859698,162,433
1748879698,34,425
1748899698,26,445
1748919698,32,476
1748939698,30,510
1748959698,54,473
1748979698,31,481
1748999698,33,497
1749019698,36,543
1749039698,59,482
1749059698,44,471
1749079698,66,490
1749099698,32,556
1749119698,58,483
1749139698,46,479
1749159698,36,525
1749179698,33,536
1749199698,70,546
1749219698,52,524
1749239698,31,548
1749259698,33,558
1749279698,63,568
1749299698,15,549
1749319698,41,558
1749339698,36,567
1749359698,87,586
1749379698,51,544
1749399698,37,566
1749419698,33,589
1749439698,31,605
1749459698,58,561
1749479698,13,569
1749499698,32,584
1749519698,61,599
1749539698,56,579
1749559698,41,571
1749579698,46,583
1749599698,35,635
1749619698,67,586
1749639698,37,550
1749659698,38,589
1749679698,17,587
1749699698,69,587
1749719698,44,557
1749739698,35,581
1749759698,34,586
1749779698,98,638
1749799698,49,563
1749819698,31,575
1749839698,34,580
1749859698,39,616
1749879698,52,572
1749899698,37,542
1749919698,61,587
1749939698,33,604
1749959698,66,578
1749979698,44,549
1749999698,33,586
1750019698,36,588
1750039698,71,601
1750059698,52,564
1750079698,35,578
